"";"year";"trapseason";"station";"id";"c1";"c2";"weight";"sex01";"Nindnum";"datetime"
"1";2018;1;"G1";159;0;1;45;1;"0007D5FFFC";2018-06-16
"2";2018;1;"G1";203;0;1;38;0;"0007D2BF5E";2018-06-16
"3";2018;1;"G1";204;0;1;43;1;"0007D6080B";2018-06-16
"4";2018;1;"G1";160;1;1;33;0;"0007D39947";2018-06-16
"5";2018;1;"G10";150;0;1;34;1;"0007D60174";2018-06-16
"6";2018;1;"G10";165;1;1;46,5;0;"0007D60771";2018-06-16
"7";2018;1;"G11";149;0;1;11;1;"0007D60FE5";2018-06-16
"8";2018;1;"G11";188;0;1;46;0;"0007D26800";2018-06-16
"9";2018;1;"G11";189;0;1;12;1;"UNMF";2018-06-16
"10";2018;1;"G11";190;0;1;12;1;"UNMG";2018-06-16
"11";2018;1;"G11";191;0;1;12;0;"UNMH";2018-06-16
"12";2018;1;"G11";192;0;1;45;1;"0007D30847";2018-06-16
"13";2018;1;"G11";193;0;1;11;0;"UNMI";2018-06-16
"14";2018;1;"G11";146;1;1;20;0;"0007D3A9E8";2018-06-16
"15";2018;1;"G11";147;1;1;26;1;"0007D612E6";2018-06-16
"16";2018;1;"G11";148;1;1;23,5;1;"0007D60325";2018-06-16
"17";2018;1;"G11";166;1;1;45;0;"0007D3082C";2018-06-16
"18";2018;1;"G11";167;1;0;14;0;"0007D37311";2018-06-16
"19";2018;1;"G12";145;0;1;45;0;"0007D6055A";2018-06-16
"20";2018;1;"G12";186;0;1;42;0;"0007D3102F";2018-06-16
"21";2018;1;"G12";187;0;1;42;1;"0007D5FFAF";2018-06-16
"22";2018;1;"G12";138;1;1;15,5;0,5;"0007D60EEA";2018-06-16
"23";2018;1;"G12";168;1;0;15;1;"0007D2D786";2018-06-16
"24";2018;1;"G12";169;1;0;11;1;"0007D3992C";2018-06-16
"25";2018;1;"G12";170;1;0;10;0;"UNMA";2018-06-16
"26";2018;1;"G12";171;1;1;33,5;0;"0007D2DFAC";2018-06-16
"27";2018;1;"G12";185;1;1;10;0;"UNME";2018-06-16
"28";2018;1;"G14";143;0;1;26;0;"0007D61048";2018-06-16
"29";2018;1;"G14";172;1;1;38;0;"0007D6054F";2018-06-16
"30";2018;1;"G15";183;0;1;19;0;"0007D613A3";2018-06-16
"31";2018;1;"G15";173;1;0;40;1;"0007D6138F";2018-06-16
"32";2018;1;"G16";142;0;1;46;1;"0007D60B39";2018-06-16
"33";2018;1;"G16";176;1;1;34,5;0;"0007D60AEE";2018-06-16
"34";2018;1;"G19";141;0;1;18;1;"0007D60B2E";2018-06-16
"35";2018;1;"G19";177;1;1;42;0;"0007D6128B";2018-06-16
"36";2018;1;"G19";178;1;1;12;1;"UNMB";2018-06-16
"37";2018;1;"G19";179;1;1;11,5;0;"UNMC";2018-06-16
"38";2018;1;"G19";180;1;1;11;1;"UNMD";2018-06-16
"39";2018;1;"G19";181;1;0;18;1;"0007D60748";2018-06-16
"40";2018;1;"G2";158;0;1;37;1;"0007D60005";2018-06-16
"41";2018;1;"G2";197;0;1;9;0;"UNMJ01";2018-06-16
"42";2018;1;"G2";198;0;1;9;0;"UNMJ02";2018-06-16
"43";2018;1;"G2";199;0;1;9;0;"UNMJ03";2018-06-16
"44";2018;1;"G2";200;0;1;9;1;"UNMJ04";2018-06-16
"45";2018;1;"G2";201;0;1;9;1;"UNMJ05";2018-06-16
"46";2018;1;"G2";202;0;1;34;0;"0007D60571";2018-06-16
"47";2018;1;"G2";161;1;1;39;0;"0007D607DA";2018-06-16
"48";2018;1;"G20";140;0;1;37;1;"0007D60914";2018-06-16
"49";2018;1;"G20";182;1;1;25;0;"0007D60469";2018-06-16
"50";2018;1;"G7";163;1;0;16;0;"0007D327AA";2018-06-16
"51";2018;1;"G8";194;0;1;42;1;"0007D485C1";2018-06-16
"52";2018;1;"G8";152;1;1;52;0;"0007D2C9AC";2018-06-16
"53";2018;1;"G8";164;1;0;14;0;"0007D2E678";2018-06-16
"54";2018;1;"T1-2";1195;0;1;32;0;"0007D60676";2018-06-16
"55";2018;1;"T1-2";1223;0;1;NA;NA;"0007D3A8B5";2018-06-16
"56";2018;1;"T1-2";1222;1;0;37;1;"0007D2B774";2018-06-16
"57";2018;1;"T1-3";1196;0;1;40;1;"0007D60CAC";2018-06-16
"58";2018;1;"T1-3";1221;1;0;35;0;"0007D3D189";2018-06-16
"59";2018;1;"T2-1";1197;0;1;43;1;"0007D5FD6C";2018-06-16
"60";2018;1;"T2-1";1198;0;1;15;0;"0007D60DB8";2018-06-16
"61";2018;1;"T2-1";1199;0;1;46;1;"0007D5FEF4";2018-06-16
"62";2018;1;"T2-1";1224;0;1;42;0;"0007D615A4";2018-06-16
"63";2018;1;"T2-1";1225;0;1;42;1;"0007D306EA";2018-06-16
"64";2018;1;"T2-1";1190;1;1;45;1;"0007D39A1C";2018-06-16
"65";2018;1;"T2-1";1191;1;0;14;1;"0007D2E246";2018-06-16
"66";2018;1;"T2-1";1192;1;0;38;1;"0007D31A54";2018-06-16
"67";2018;1;"T2-1";1208;1;1;17,5;1;"0007D6166F";2018-06-16
"68";2018;1;"T2-1";1209;1;1;45,5;0;"0007D606CC";2018-06-16
"69";2018;1;"T2-1";1210;1;1;15,5;1;"0007D610EB";2018-06-16
"70";2018;1;"T2-1";1211;1;1;46;1;"0007D6027B";2018-06-16
"71";2018;1;"T2-1";1212;1;1;19;0;"0007D60C2F";2018-06-16
"72";2018;1;"T2-1";1213;1;1;43;0;"0007D6134A";2018-06-16
"73";2018;1;"T2-1";1214;1;0;43;0;"0007D2D589";2018-06-16
"74";2018;1;"T2-2";1200;0;1;50;0;"0007D5FFFB";2018-06-16
"75";2018;1;"T2-2";1226;0;1;17;1;"0007D3A656";2018-06-16
"76";2018;1;"T2-2";1227;0;1;22;0;"0007D6104E";2018-06-16
"77";2018;1;"T2-2";1228;0;1;48;1;"0007D2C99E";2018-06-16
"78";2018;1;"T2-2";1193;1;0;43;1;"0007D60376";2018-06-16
"79";2018;1;"T2-2";1194;1;1;46;1;"0007D60977";2018-06-16
"80";2018;1;"T2-2";1201;1;1;49,5;1;"0007D6138D";2018-06-16
"81";2018;1;"T2-2";1215;1;0;49;0;"0007D60630";2018-06-16
"82";2018;1;"T2-2";1216;1;0;43;1;"0007D6120B";2018-06-16
"83";2018;1;"T2-2";1217;1;1;56;0;"0007D60A1A";2018-06-16
"84";2018;1;"T2-2";1218;1;1;14,5;0;"0007D6029E";2018-06-16
"85";2018;1;"T2-2";1219;1;0;30;0;"0007D609D1";2018-06-16
"86";2018;1;"T2-2";1220;1;0;40;0;"UNMA";2018-06-16
"87";2018;1;"T3-1";1232;0;1;42;1;"0007D60D5D";2018-06-16
"88";2018;1;"T3-2";1202;0;1;15;1;"0007D318E5";2018-06-16
"89";2018;1;"T3-2";1204;0;1;52;1;"0007D61404";2018-06-16
"90";2018;1;"T3-2";1207;1;0;15;1;"0007D3CF8F";2018-06-16
"91";2018;1;"T5-1";1233;0;1;43;1;"0007D2D094";2018-06-16
"92";2018;1;"T5-2";1189;1;1;39,5;1;"0007D60241";2018-06-16
"93";2018;3;"G1";339;0;1;36;0;"0007DFC1DA";2018-09-11
"94";2018;3;"G1";340;0;1;44;0;"0007DFB444";2018-09-11
"95";2018;3;"G1";341;0;1;30;1;"0007DFA19B";2018-09-11
"96";2018;3;"G1";376;0;1;37;0;"0007DFFFCE";2018-09-11
"97";2018;3;"G1";377;0;1;28;0;"ESCNA2";2018-09-11
"98";2018;3;"G1";378;0;1;35;0;"0007DFBA29";2018-09-11
"99";2018;3;"G1";205;1;0;41;0;"0007D5FFCE";2018-09-11
"100";2018;3;"G1";206;1;1;25;1;"0007DFB614";2018-09-11
"101";2018;3;"G1";207;1;1;34;0;"0007DFB5E8";2018-09-11
"102";2018;3;"G1";265;1;1;31,5;0;"0007DFB4AB";2018-09-11
"103";2018;3;"G1";266;1;1;27,5;1;"0007DFB4B1";2018-09-11
"104";2018;3;"G1";267;1;1;20,5;1;"0007DFB64C";2018-09-11
"105";2018;3;"G1";268;1;0;44;1;"0007DFA979";2018-09-11
"106";2018;3;"G11";317;0;1;20;0;"0007DFB692";2018-09-11
"107";2018;3;"G11";318;0;1;28;1;"0007DFB62D";2018-09-11
"108";2018;3;"G11";319;0;1;47;0;"0007DFAE98";2018-09-11
"109";2018;3;"G11";351;0;1;42;0;"0007DF3390";2018-09-11
"110";2018;3;"G11";352;0;1;45;0;"0007DFBBG5";2018-09-11
"111";2018;3;"G11";231;1;0;30;0;"0007DFB85C";2018-09-11
"112";2018;3;"G11";232;1;1;21,5;0;"0007DFBB61";2018-09-11
"113";2018;3;"G11";233;1;0;39;0;"0007DF33OD";2018-09-11
"114";2018;3;"G11";234;1;1;41,5;1;"0007DFDACÃ˜";2018-09-11
"115";2018;3;"G11";235;1;0;11;1;"UNM001";2018-09-11
"116";2018;3;"G11";236;1;0;11;1;"UNM002";2018-09-11
"117";2018;3;"G11";237;1;0;11;0;"UNM003";2018-09-11
"118";2018;3;"G11";238;1;0;11;0;"UNM004";2018-09-11
"119";2018;3;"G11";239;1;0;11;0;"UNM005";2018-09-11
"120";2018;3;"G11";240;1;0;40;0;"0007DFBB65";2018-09-11
"121";2018;3;"G11";241;1;0;21;0;"0007DFB908";2018-09-11
"122";2018;3;"G11";289;1;1;32;0;"0007DFB522";2018-09-11
"123";2018;3;"G11";292;1;0;58;0;"0007DFA9E8";2018-09-11
"124";2018;3;"G11";293;1;1;40,5;0;"0007DFB459";2018-09-11
"125";2018;3;"G11";294;1;1;22,5;1;"0007DFB9E7";2018-09-11
"126";2018;3;"G15";312;0;1;38;1;"0007DFB7E6";2018-09-11
"127";2018;3;"G15";313;0;1;21;0;"0007DFB4B8";2018-09-11
"128";2018;3;"G15";314;0;1;32;1;"0007DFB6B6";2018-09-11
"129";2018;3;"G15";315;0;1;25;0;"0007DFB753";2018-09-11
"130";2018;3;"G15";348;0;1;23;1;"0007DFB551";2018-09-11
"131";2018;3;"G15";349;0;1;15;1;"0007DF05EB";2018-09-11
"132";2018;3;"G15";350;0;1;11;1;"UNM006";2018-09-11
"133";2018;3;"G15";242;1;0;14;1;"0007DF04B4";2018-09-11
"134";2018;3;"G15";243;1;0;23;1;"0007DF0BF8";2018-09-11
"135";2018;3;"G15";244;1;0;17;1;"0007DF0EEB";2018-09-11
"136";2018;3;"G15";245;1;0;20;1;"0007DF13E2";2018-09-11
"137";2018;3;"G15";246;1;0;19;0;"0007DF012B";2018-09-11
"138";2018;3;"G15";247;1;1;36,5;0;"0007DFDFEE";2018-09-11
"139";2018;3;"G15";248;1;1;35,5;1;"0007DF02D5";2018-09-11
"140";2018;3;"G15";249;1;1;37;0;"0007DF0258";2018-09-11
"141";2018;3;"G15";295;1;1;35;0,5;"0007DFB7FE";2018-09-11
"142";2018;3;"G15";296;1;0;24;1;"0007DFB61C";2018-09-11
"143";2018;3;"G15";297;1;1;30,5;1;"0007DFB56E";2018-09-11
"144";2018;3;"G15";298;1;1;25;0;"0007DFB6FA";2018-09-11
"145";2018;3;"G16";310;0;1;15;1;"0007DFB52C";2018-09-11
"146";2018;3;"G16";311;0;1;28;1;"0007DFB5C3";2018-09-11
"147";2018;3;"G16";343;0;1;18;1;"0007DFB47B";2018-09-11
"148";2018;3;"G16";344;0;1;24;1;"0007DFB7F3";2018-09-11
"149";2018;3;"G16";345;0;1;21;1;"0007DFB793";2018-09-11
"150";2018;3;"G16";346;0;1;32;0;"0007DFB7AÃ˜";2018-09-11
"151";2018;3;"G16";250;1;1;32,5;1;"0007DFDEA3";2018-09-11
"152";2018;3;"G16";251;1;1;31,5;0;"0007DF0726";2018-09-11
"153";2018;3;"G16";252;1;1;31,5;0;"0007DF0DE0";2018-09-11
"154";2018;3;"G16";253;1;1;29,5;1;"0007DFB55A";2018-09-11
"155";2018;3;"G16";299;1;0;16;0;"0007DFB451";2018-09-11
"156";2018;3;"G19";309;0;1;28;1;"0007DFB719";2018-09-11
"157";2018;3;"G19";342;0;1;25;1;"0007DFB758";2018-09-11
"158";2018;3;"G19";254;1;0;27;1;"0007DFB972";2018-09-11
"159";2018;3;"G19";255;1;1;43;1;"0007DFBB2C";2018-09-11
"160";2018;3;"G19";256;1;1;17,5;0;"0007DFBB11";2018-09-11
"161";2018;3;"G19";257;1;1;24;0;"0007DFB86F";2018-09-11
"162";2018;3;"G19";258;1;0;41;1;"0007DFA8DB";2018-09-11
"163";2018;3;"G19";300;1;1;40,5;0;"0007DFBBDE";2018-09-11
"164";2018;3;"G19";301;1;1;17,5;1;"0007DFB66B";2018-09-11
"165";2018;3;"G19";302;1;1;24,5;0;"0007DFB790";2018-09-11
"166";2018;3;"G2";337;0;1;30;1;"0007DF9E3E";2018-09-11
"167";2018;3;"G2";338;0;1;31;1;"0007DFB79E";2018-09-11
"168";2018;3;"G2";372;0;1;42;1;"0007DF0DF7";2018-09-11
"169";2018;3;"G2";373;0;1;25;1;"0007DFB8A0";2018-09-11
"170";2018;3;"G2";374;0;1;8;0;"UNM008";2018-09-11
"171";2018;3;"G2";375;0;1;24;1;"0007DFB086";2018-09-11
"172";2018;3;"G2";208;1;1;29,5;0;"0007DF13CF";2018-09-11
"173";2018;3;"G2";209;1;0;23;1;"0007DFB5BÃ˜";2018-09-11
"174";2018;3;"G2";210;1;1;27;1;"0007DFB7BC";2018-09-11
"175";2018;3;"G2";211;1;1;35,5;0;"0007DFB552";2018-09-11
"176";2018;3;"G2";212;1;1;25;1;"0007DFB774";2018-09-11
"177";2018;3;"G2";213;1;0;NA;0;"ESCNA1";2018-09-11
"178";2018;3;"G2";269;1;0;43;1;"0007DF0D57";2018-09-11
"179";2018;3;"G2";270;1;0;33;1;"0007DF0E2D";2018-09-11
"180";2018;3;"G2";271;1;0;43;1;"0007DFB657";2018-09-11
"181";2018;3;"G2";272;1;0;32;0;"0007DFB7E5";2018-09-11
"182";2018;3;"G2";273;1;1;18;0,5;"0007DFB676";2018-09-11
"183";2018;3;"G2";274;1;1;18,5;1;"0007DFB527";2018-09-11
"184";2018;3;"G2";275;1;0;28;1;"0007DFB6FD";2018-09-11
"185";2018;3;"G20";307;0;1;39;1;"0007DFB6F1";2018-09-11
"186";2018;3;"G20";259;1;0;22;1;"0007DFB8E8";2018-09-11
"187";2018;3;"G20";261;1;1;26,5;1;"0007DFB97A";2018-09-11
"188";2018;3;"G20";262;1;1;24;0;"0007DFBA81";2018-09-11
"189";2018;3;"G20";263;1;1;30,5;1;"0007DFBB7D";2018-09-11
"190";2018;3;"G20";264;1;1;25,5;0;"0007DFB60A";2018-09-11
"191";2018;3;"G20";303;1;1;22;1;"0007DFB734";2018-09-11
"192";2018;3;"G20";304;1;1;24;1;"0007DFB5D8";2018-09-11
"193";2018;3;"G20";305;1;0;23;0;"0007DFB506";2018-09-11
"194";2018;3;"G20";306;1;1;22;1;"0007DFB518";2018-09-11
"195";2018;3;"G5";220;1;0;34;0;"0007DFB4F6";2018-09-11
"196";2018;3;"G5";222;1;0;25;1;"0007DFB453";2018-09-11
"197";2018;3;"G5";225;1;0;24;1;"0007DFB55F";2018-09-11
"198";2018;3;"G6";324;0;1;22;1;"0007DFB450";2018-09-11
"199";2018;3;"G6";327;0;1;25;1;"0007DFB7F9";2018-09-11
"200";2018;3;"G6";328;0;1;26;0;"0007DFB495";2018-09-11
"201";2018;3;"G6";357;0;1;19;0;"0007DFBB15";2018-09-11
"202";2018;3;"G6";358;0;1;20;1;"0007DFB9F4";2018-09-11
"203";2018;3;"G6";359;0;1;18;0;"0007DFB87D";2018-09-11
"204";2018;3;"G6";364;0;1;27;0;"0007DFB519";2018-09-11
"205";2018;3;"G6";282;1;0;38;1;"0007DFB48F";2018-09-11
"206";2018;3;"G6";283;1;0;28;0;"0007DFB6A7";2018-09-11
"207";2018;3;"G8";321;0;1;42;0;"0007DFC9AC";2018-09-11
"208";2018;3;"G8";322;0;1;43;1;"0007DFB69C";2018-09-11
"209";2018;3;"G8";353;0;1;34;0;"0007DFB8D9";2018-09-11
"210";2018;3;"G8";355;0;1;25;1;"0007DFB478";2018-09-11
"211";2018;3;"G8";226;1;1;29;1;"0007DFB8C8";2018-09-11
"212";2018;3;"G8";227;1;0;24;1;"0007DFB948";2018-09-11
"213";2018;3;"G8";228;1;0;25;0;"0007DFBBFÃ˜";2018-09-11
"214";2018;3;"G8";229;1;1;38;0;"0007DFBA42";2018-09-11
"215";2018;3;"G8";230;1;0;23;0;"0007DFB548";2018-09-11
"216";2018;3;"G8";286;1;0;21;0;"0007DFB50B";2018-09-11
"217";2018;3;"G8";287;1;1;22,5;0;"0007DFB442";2018-09-11
"218";2018;3;"G8";288;1;1;30,5;1;"0007DFB816";2018-09-11
"219";2018;3;"T1-2";1281;0;1;30;1;"0007DFB748";2018-09-11
"220";2018;3;"T1-2";1282;0;1;25;1;"0007DF0F22";2018-09-11
"221";2018;3;"T1-2";1371;0;1;31;0;"0007DFB6B1";2018-09-11
"222";2018;3;"T1-2";1372;0;1;20;0;"0007DFB507";2018-09-11
"223";2018;3;"T1-2";1373;0;1;35;0;"0007DFD4D2";2018-09-11
"224";2018;3;"T1-2";1277;1;0;20;1;"0007DFB809";2018-09-11
"225";2018;3;"T1-2";1278;1;1;17,5;0;"0007DFB482";2018-09-11
"226";2018;3;"T1-2";1279;1;0;35;0;"0007DFFFC4";2018-09-11
"227";2018;3;"T1-2";1280;1;0;42;0;"0007DFA8B5";2018-09-11
"228";2018;3;"T1-2";1366;1;0;25;1;"0007DF0F92";2018-09-11
"229";2018;3;"T1-2";1367;1;1;40,5;0;"0007DF165B";2018-09-11
"230";2018;3;"T1-2";1368;1;0;25;1;"0007DFDF22";2018-09-11
"231";2018;3;"T1-3";1283;0;1;30;1;"0007DFB4C1";2018-09-11
"232";2018;3;"T1-3";1374;0;1;12;1;"UNM004";2018-09-11
"233";2018;3;"T1-3";1375;0;1;27;1;"0007DFB935";2018-09-11
"234";2018;3;"T1-3";1369;1;0;12;1;"UNM003";2018-09-11
"235";2018;3;"T1-3";1370;1;1;45,5;0;"0007DFD189";2018-09-11
"236";2018;3;"T2-1";1284;0;1;48;0;"0007DFB75D";2018-09-11
"237";2018;3;"T2-1";1285;0;1;16;1;"UNM002";2018-09-11
"238";2018;3;"T2-1";1376;0;1;45;0;"0007DFD589";2018-09-11
"239";2018;3;"T2-1";1377;0;1;42;0;"0007DF06CC";2018-09-11
"240";2018;3;"T2-1";1378;0;1;26;1;"0007DFB608";2018-09-11
"241";2018;3;"T2-1";1379;0;1;23;1;"0007DFB6DD";2018-09-11
"242";2018;3;"T2-1";1380;0;1;32;0;"0007DF0C2F";2018-09-11
"243";2018;3;"T2-1";1381;0;1;18;1;"0007DFBA48";2018-09-11
"244";2018;3;"T2-1";1382;0;1;28;1;"0007DFB653";2018-09-11
"245";2018;3;"T2-1";1249;1;0;28;1;"0007DFB593";2018-09-11
"246";2018;3;"T2-1";1250;1;1;22,5;0,5;"0007DFC4D3";2018-09-11
"247";2018;3;"T2-1";1251;1;0;29;1;"0007DFB641";2018-09-11
"248";2018;3;"T2-1";1252;1;0;33;1;"0007DFB6B6";2018-09-11
"249";2018;3;"T2-1";1253;1;0;32;1;"0007DFB44D";2018-09-11
"250";2018;3;"T2-1";1254;1;1;31;1;"0007DFB60D";2018-09-11
"251";2018;3;"T2-1";1255;1;0;43;0;"0007DF1597";2018-09-11
"252";2018;3;"T2-1";1256;1;1;30;1;"0007DF15DC";2018-09-11
"253";2018;3;"T2-1";1257;1;0;27;1;"0007DFB64A";2018-09-11
"254";2018;3;"T2-1";1336;1;1;25;1;"0007DFBB5C";2018-09-11
"255";2018;3;"T2-1";1337;1;1;26;0;"0007DFB895";2018-09-11
"256";2018;3;"T2-1";1338;1;1;26,5;0;"0007DFB859";2018-09-11
"257";2018;3;"T2-1";1339;1;0;26;0;"0007DFB992";2018-09-11
"258";2018;3;"T2-1";1340;1;0;32;1;"0007DF9F78";2018-09-11
"259";2018;3;"T2-1";1341;1;1;24;0,5;"0007DFB7CB";2018-09-11
"260";2018;3;"T2-1";1342;1;0;25;1;"ESCNA2";2018-09-11
"261";2018;3;"T2-1";1343;1;0;45;0;"0007DF0GCC";2018-09-11
"262";2018;3;"T2-1";1344;1;1;38,5;0;"0007DF134A";2018-09-11
"263";2018;3;"T2-1";1345;1;1;23,5;0,5;"0007DFBC16";2018-09-11
"264";2018;3;"T2-1";1346;1;0;18;1;"0007DFBA42";2018-09-11
"265";2018;3;"T2-1";1347;1;1;19,5;1;"0007DFBACF";2018-09-11
"266";2018;3;"T2-1";1348;1;1;18,5;1;"0007DFB4F7";2018-09-11
"267";2018;3;"T2-1";1349;1;0;30;1;"0007DFBA5C";2018-09-11
"268";2018;3;"T2-1";1350;1;1;27;1;"0007DFB9C1";2018-09-11
"269";2018;3;"T2-1";1351;1;0;25;1;"ESCNA3";2018-09-11
"270";2018;3;"T2-1";1352;1;1;24;0;"0007DFBA3A";2018-09-11
"271";2018;3;"T2-1";1353;1;1;26,5;0;"0007DFB858";2018-09-11
"272";2018;3;"T2-2";1288;0;1;26;1;"0007DFB637";2018-09-11
"273";2018;3;"T2-2";1289;0;1;20;0;"0007DFB5C8";2018-09-11
"274";2018;3;"T2-2";1290;0;1;14;1;"0007DFB576";2018-09-11
"275";2018;3;"T2-2";1291;0;1;23;1;"0007DFAAB2";2018-09-11
"276";2018;3;"T2-2";1292;0;1;33;1;"0007DFDB66";2018-09-11
"277";2018;3;"T2-2";1383;0;1;13;0;"ESCNA4";2018-09-11
"278";2018;3;"T2-2";1384;0;1;20;0;"0007DFB543";2018-09-11
"279";2018;3;"T2-2";1385;0;1;20;0;"0007DFB6AØ";2018-09-11
"280";2018;3;"T2-2";1386;0;1;43;1;"0007DF2F13";2018-09-11
"281";2018;3;"T2-2";1387;0;1;25;1;"0007DFB9C4";2018-09-11
"282";2018;3;"T2-2";1388;0;1;32;0;"0007DF0001";2018-09-11
"283";2018;3;"T2-2";1389;0;1;15;1;"0007DFDFBD";2018-09-11
"284";2018;3;"T2-2";1390;0;1;13;1;" 0007DFB5A3";2018-09-11
"285";2018;3;"T2-2";1391;0;1;14;1;"0007DFB61F";2018-09-11
"286";2018;3;"T2-2";1392;0;1;33;0;"0007DF09D1";2018-09-11
"287";2018;3;"T2-2";1393;0;1;23;1;"0007DFB70D";2018-09-11
"288";2018;3;"T2-2";1394;0;1;24;0;"0007DFB795";2018-09-11
"289";2018;3;"T2-2";1395;0;1;26;1;"0007DFB525";2018-09-11
"290";2018;3;"T2-2";1258;1;1;23;1;"0007DFB6CB";2018-09-11
"291";2018;3;"T2-2";1259;1;0;22;1;"0007DFB6AD";2018-09-11
"292";2018;3;"T2-2";1260;1;1;24;1;"0007DFB455";2018-09-11
"293";2018;3;"T2-2";1261;1;0;37;0;"0007DFC2B8";2018-09-11
"294";2018;3;"T2-2";1262;1;0;29;0;"0007DFD7C6";2018-09-11
"295";2018;3;"T2-2";1263;1;0;26;1;"0007DFB788";2018-09-11
"296";2018;3;"T2-2";1264;1;1;28;0;"0007DFB612";2018-09-11
"297";2018;3;"T2-2";1265;1;1;31;0;"0007DFCD66";2018-09-11
"298";2018;3;"T2-2";1266;1;0;13;0;"0007DFB9D9";2018-09-11
"299";2018;3;"T2-2";1267;1;1;27;1;"0007DFB51B";2018-09-11
"300";2018;3;"T2-2";1268;1;0;27;0;"0007DFB5E4";2018-09-11
"301";2018;3;"T2-2";1269;1;1;15,5;1;"0007DFB6AF";2018-09-11
"302";2018;3;"T2-2";1270;1;1;20;0;"0007DFB6EE";2018-09-11
"303";2018;3;"T2-2";1271;1;0;12;1;"UNM001";2018-09-11
"304";2018;3;"T2-2";1272;1;1;17;0,5;"0007DFB4BB";2018-09-11
"305";2018;3;"T2-2";1273;1;0;33;0;"0007DFDB56";2018-09-11
"306";2018;3;"T2-2";1274;1;0;30;1;"0007DFB78D";2018-09-11
"307";2018;3;"T2-2";1275;1;1;34,5;0;"0007DF043F";2018-09-11
"308";2018;3;"T2-2";1287;1;1;27;1;"0007DF13AB";2018-09-11
"309";2018;3;"T2-2";1354;1;1;40;0;"0007DF0630";2018-09-11
"310";2018;3;"T2-2";1355;1;1;13,5;0,5;"0007DFB53C";2018-09-11
"311";2018;3;"T2-2";1356;1;1;14;1;"0007DFBB96";2018-09-11
"312";2018;3;"T2-2";1357;1;1;25;1;"0007DF02BD";2018-09-11
"313";2018;3;"T2-2";1358;1;0;30;0;"0007DFCC7D";2018-09-11
"314";2018;3;"T2-2";1359;1;1;23;1;"0007DFFD82";2018-09-11
"315";2018;3;"T2-2";1360;1;0;30;1;"0007DF1568";2018-09-11
"316";2018;3;"T2-2";1361;1;0;15;1;"0007DF0FB0";2018-09-11
"317";2018;3;"T2-2";1362;1;0;15;1;"0007DF0534";2018-09-11
"318";2018;3;"T2-2";1363;1;0;30;0;"0007DF11FA";2018-09-11
"319";2018;3;"T2-2";1364;1;1;37,5;1;"0007DFD57E";2018-09-11
"320";2018;3;"T2-2";1365;1;0;20;1;"0007DF0BAC";2018-09-11
"321";2018;3;"T3-1";1333;1;1;37;0;"0007DFBA2E";2018-09-11
"322";2018;3;"T3-2";1297;0;1;30;1;"0007DFB44F";2018-09-11
"323";2018;3;"T3-2";1298;0;1;22;0;"0007DFB55E";2018-09-11
"324";2018;3;"T3-2";1299;0;1;29;0;"0007DFB520";2018-09-11
"325";2018;3;"T3-2";1241;1;0;21;1;"0007DFB73D";2018-09-11
"326";2018;3;"T3-2";1242;1;0;25;1;"0007DFB5D5";2018-09-11
"327";2018;3;"T3-2";1243;1;1;35,5;0;"0007DFBEB9";2018-09-11
"328";2018;3;"T3-2";1244;1;0;29;1;"ESCNA1";2018-09-11
"329";2018;3;"T3-2";1334;1;1;30;1;"0007DFB90D";2018-09-11
"330";2018;3;"T5-1";1410;0;1;15;1;"0007DFB80A";2018-09-11
"331";2018;3;"T5-1";1411;0;1;17;1;"0007DFB8D8";2018-09-11
"332";2018;3;"T5-1";1412;0;1;16;0;"0007DFB60E";2018-09-11
"333";2018;3;"T5-1";1413;0;1;15;0;"0007DFB638";2018-09-11
"334";2018;3;"T5-1";1414;0;1;13;0;"0007DFB602";2018-09-11
"335";2018;3;"T5-1";1317;1;1;37,5;0;"0007DFB792";2018-09-11
"336";2018;3;"T5-1";1318;1;1;13;1;"0007DFB4EF";2018-09-11
"337";2018;3;"T5-1";1319;1;1;12,5;1;"0007DFB6D8";2018-09-11
"338";2018;3;"T5-1";1320;1;1;12,5;0;"0007DFB6BØ";2018-09-11
"339";2018;3;"T5-1";1321;1;1;12,5;0;"0007DFB55C";2018-09-11
"340";2018;3;"T5-1";1322;1;0;16;1;"0007DFB8ØA";2018-09-11
"341";2018;3;"T5-1";1323;1;0;15;0;"0007DFB6B3";2018-09-11
"342";2018;3;"T5-1";1324;1;0;14;0;"0007DFB6Ø2";2018-09-11
"343";2018;3;"T5-1";1325;1;1;16;0;"0007DFB5CE";2018-09-11
"344";2018;3;"T5-1";1326;1;0;14;0;"0007DFB582";2018-09-11
"345";2018;3;"T5-1";1327;1;1;32;0;"0007DFB7AB";2018-09-11
"346";2018;3;"T5-1";1328;1;0;16;1;"0007DFB828";2018-09-11
"347";2018;3;"T5-1";1329;1;0;16;0;"0007DFB6Ø3";2018-09-11
"348";2018;3;"T5-2";1304;0;1;30;0;"0007DFAABB";2018-09-11
"349";2018;3;"T5-2";1305;0;1;22;1;"0007DFB4D0";2018-09-11
"350";2018;3;"T5-2";1307;0;1;25;1;"0007DFB57B";2018-09-11
"351";2018;3;"T5-2";1308;0;1;22;1;"0007DFB7A2";2018-09-11
"352";2018;3;"T5-2";1310;0;1;33;1;"0007DFFF23";2018-09-11
